Código;nombre;precio
23746;"HOJA CALAR T102H 3PZAS PVC; CTE LIMPIO 11D BOSCH (2608667521)";4140
23750;SET H.CALAR T101BIF 3PZAS CTE LIMPIO EN LAMINADOS Y MDF BT BOSCH(2608655091)(E1);8790
23752;SET H.CALAR T127D 5PZAS 30MM Y METAL NO FERR 3-15MM BT BOSCH(2608668575);3640
23760;SET HOJA SIERRA SABLE METAL 225X25MM HASTA 175MM 5 PZAS BOSCH (2608658994);14440
23762;SET H.SIERRA SABLE FLEX CTE A RAS METAL 3-8MM HOJA9MM 5U BOSCH(2608656020);25750
23764;SIERRA COPA PROGRESSOR PWR CHANGE 19MM MADERA/METAL 8% CO BOSCH (2608594198);16120
23766;SIERRA COPA PROGRESSOR PWR CHANGE 22MM MADERA/METAL 8% CO BOSCH (2608594201);19000
23768;SIERRA COPA PROGRESSOR PWR CHANGE 25MM MADERA/METAL 8% CO BOSCH (2608594203);20130
23770;SIERRA COPA PROGRESSOR PWR CHANGE 32MM MADERA/METAL 8% CO BOSCH (2608594207);22180
23772;SIERRA COPA PROGRESSOR PWR CHANGE 41MM MADERA/METAL 8% CO BOSCH (2608594213);24380
23776;ADAPTADOR SIERRA COPA PWR CHANGE 3/8 8,7MM S/BROCA BOSCH (2608594264)(E1);25110
23780;ADAPTADOR HEX SIERRA COPA 11MM 33-152MM BOSCH (2609390034);8690
23782;ADAPTADOR SIERRA COPA 14 A 30MM + BROCA CENTRADORA BOSCH (2609390588);4360
23784;"SET DE FRESAS RECTAS 6 PZAS 1/4"" BOSCH (2607017467)";71600
23786;"SET DE FRESAS BORDES ROD 6 PZAS 1/4"" BOSCH (2607017470)";77550
23788;"FRESA RANURAR C/CENTRO DE CORTE 1/4"" BOSCH (2608628411)(E1)";8010
23801;DISCO DE SIERRA 7.1/4'' 40DIENTES B&D (77-757 PS)(E6);20216
23804;DISCO S. CIRC. 71/4 B5/8 MULTIMAT 40D BOSCH (2608640943);26410
23805;"DISCO DE CORTE 7"" 1.6MM P/METAL ACERO INOX. DEWALT(DW44602)(E25)";2029
23806;DISCO S. CIRC. 71/4 B20 MULTIMAT 60D BOSCH (2608642193);28290
23807;"DISCO DE SIERRA 7.1/4"" 24DIENTES DEWALT(DT90257-QZ)(E5)";14392
23808;"DISCO SIERRA 10"" MULTIMAT 100D BOSCH (2608642202)";67260
23809;"DISCO DE SIERRA 7.1/4"" 40DIENTES DEWALT(DT90259-QZ)(E5)";17743
23810;"DISCO DE SIERRA 10"" 80DIENTES DEWALT(DWA03210)(E5)";36473
23812;"DISCO S. CIRC. ATB ECO 235MM 9"" X 24D BOSCH (2608644332)";21350
23814;"DISCO S. CIRC. ATB ECO 235MM 9"" X 40D BOSCH (2608644333)";23360
23816;"DISCO S. CIRC. ATB ECO 235MM 9"" X 60D BOSCH (2608644334)";27610
23818;"DISCO S. CIRC. ATB ECO 254MM 10"" X 40D BOSCH (2608644335)";36300
23820;"DISCO S. CIRC. ATB ECO 254MM 10"" X 60D BOSCH (2608644336)";30250
23822;"DISCO S. CIRC. ATB ECO 254MM 10"" X 80D BOSCH (2608644337)";31110
23824;DISCO OPTILINE PARA MADERA 160MM 24D BOSCH (2608640596);13260
23826;JGO.CUCHILLOS CEPILLADORA 1593-94/165 2 UNIDADES BOSCH (2607000193);22350
2384;MARTILLO DEMOLEDOR 1 FUNC. 1500 W GSH 11 E 10 K BOSCH (06113168N0);912840
23854;LIJA BANDA 4X24 GR 120 BOSCH PACK 3 UNIDADES BOSCH (2608607262)(E1);9960
23861;KIT 2 BATERIAS BOSCH 12V 2AH + CARG RAPIDO STARTER KIT (1600A021KS);76920
23862;PLATO DE GOMA PARA ESMERIL M14 115MM C/VELCRO BOSCH (2608601076);9090
23863;SIERRA CIRCULAR BOSCH INAL. 18V GKS 18V-57 S/BAT S/CARG(06016A22E0);156320
23865;KIT 2 BATERIAS BOSCH 18V 4AH + CARG RAPIDO STARTER KIT (1600A015TC);124210
23867;LLAVE DE IMPACTO BOSCH INAL GDS18V-1050H 1050NM SIN BAT NI CARG(06019J85E1);269650
23869;"ESMERIL ANGULAR 4.1/2"" GWS 700 710W BOSCH (06013A30E0)";76170
23871;KIT 2 BATERIAS BOSCH 18V 4AH + CARG STARTER KIT(1600A02RM8);148530
23872;DISCO FLAP ECO FOR INOX/METAL 180MM GR40 ZIRCONIO BOSCH (2608619292);4600
23874;DISCO FLAP ECO FOR INOX/METAL 180MM GR60 ZIRCONIO BOSCH (2608619293);4600
23876;DISCO FLAP ECO FOR INOX/METAL 180MM GR80 ZIRCONIO BOSCH (2608619294);4600
23878;DISCO FLAP ECO FOR INOX/METAL 180MM GR120 ZIRCONIO BOSCH (2608619295);4600
23880;ESPONJA ABRASIVA FINA (PREPARADO) S470 AMARILLO PLANO Y BORDE BOSCH (2608608223);2070
23886;ESPONJA ABRASIVA SUPER FINA (TERMINACIÓN) S473 VERDE PERFIL BOSCH (2608608228);2030
23888;ESPONJA ABRASIVA MEDIO (REMOCIÓN) S473 NARANJO CONTORNO BOSCH (2608608229);1990
23890;ESPONJA ABRASIVA SUPER FINA (TERMINACIÓN) S473 VERDE CONTORNO BOSCH (2608608231);1990
23892;PACK ESPONJAS ABRASIVAS 3 UNIDADES PLANO Y BORDE BOSCH (2608621253);6780
23894;PACK ESPONJAS ABRASIVAS 3UN CONTORNO(NARANJO, AMARILLO,VERDE) BOSCH (2608621254);6650
23896;LIJA MANUAL PARA MADERA ROJO 225X275 G80 BOSCH (9617085404)(E25);190
23898;LIJA MANUAL PARA MADERA ROJO 225X275 G100 BOSCH (9617085405)(E25);190
23900;LIJA MANUAL PARA MADERA ROJO 225X275 G120 BOSCH (9617085406)(E25);190
23902;LIJA MANUAL PARA MADERA ROJO 225X275 G150 BOSCH (9617085407)(E25);190
23904;LIJA MANUAL PARA METAL AZUL 225X275 G80 BOSCH (9617085414)(E25);520
23906;LIJA MANUAL PARA METAL AZUL 225X275 G100 BOSCH (9617085415)(E25);710
23908;LIJA MANUAL PARA METAL AZUL 225X275 G120 BOSCH (9617085416)(E25);508
23910;LIJA MANUAL PARA METAL AZUL 225X275 G150 BOSCH (9617085417)(E25);508
23912;LIJA MANUAL AL AGUA PIEDRA NEGRA 225X275 G80 BOSCH (9617085421)(E25);330
23914;LIJA MANUAL AL AGUA PIEDRA NEGRA 225X275 G240 BOSCH (9617085457)(E25);330
23916;LIJA MANUAL AL AGUA PIEDRA NEGRA 225X275 G320 BOSCH (9617085427)(E25);330
23918;LIJA MANUAL AL AGUA PIEDRA NEGRA 225X275 G360 BOSCH (9617085459)(E25);330
23920;LIJA MANUAL AL AGUA PIEDRA NEGRA 225X275 G400 BOSCH (9617085428)(E25);330
23924;BROCA MADERA CILINDRICA 3 PUNTAS 4X40MM BOSCH (2608596301);1690
23926;BROCA MADERA CILINDRICA 3 PUNTAS 5X45MM BOSCH (2608596302);1870
23928;BROCA MADERA CILINDRICA 3 PUNTAS 6X50MM BOSCH (2608596303);2340
23930;BROCA MADERA CILINDRICA 3 PUNTAS 8X65MM BOSCH (2608596305);2550
23932;BROCA MADERA CILINDRICA 3 PUNTAS 10X75MM BOSCH (2608596307);2900
23934;BROCA SALOMONICA MADERA 13MMX160MMX235MM BOSCH (2608597627);8140
23936;BROCA SALOMONICA MADERA 20MMX160MMX235MM BOSCH (2608597632);11820
23938;BROCA SALOMONICA MADERA 25MMX160MMX235MM BOSCH (2608597635);16770
23940;BROCA SALOMONICA MADERA 32MMX160MMX235MM BOSCH (2608597639);23670
23944;BROCA PLANA MADERA 12MMX152 MM SELF CUT BOSCH (2608900312);3480
23946;BROCA PLANA MADERA 13MMX400MM SELF CUT BOSCH (2608900341);7670
23948;BROCA PLANA MADERA 16MMX400MM SELF CUT BOSCH (2608900343);7670
23950;BROCA PLANA MADERA 18MMX152MM SELF CUT BOSCH (2608900317);4230
23952;BROCA PLANA MADERA 19MMX400MM SELF CUT BOSCH (2608900346);7530
23954;BROCA PLANA MADERA 25MMX400MM SELF CUT BOSCH (2608900350);8970
23956;BROCA METAL HSS POINTTEQ 5.0MM BLISTER BOSCH (2608577165);1190
23958;BROCA METAL HSS POINTTEQ 6.0MM BLISTER BOSCH (2608577167);1310
23960;BROCA METAL HSS POINTTEQ 7.0MM BLISTER BOSCH (2608577169);1580
23962;BROCA METAL HSS POINTTEQ 8.0MM BLISTER BOSCH (2608577171);1950
23964;BROCA METAL HSS POINTTEQ 9.0MM BLISTER BOSCH (2608577173);2440
23966;BROCA METAL HSS POINTTEQ 10.0MM BLISTER BOSCH (2608577174);2660
23968;BROCA METAL HSS POINTTEQ 14.0MM BLISTER BOSCH (2608577306);5470
23970;BROCA METAL HSS POINTTEQ 16.0MM BLISTER BOSCH (2608577310);9760
23972;BROCA METAL HSS POINTTEQ 18.0MM BLISTER BOSCH (2608577313);11280
23974;BROCA METAL HSS-CO 3.5X39X70MM BLISTER BOSCH (2608585845);1650
23976;BROCA METAL HSS-CO 4.0X43X75MM BLISTER BOSCH (2608585846);1870
23978;BROCA METAL HSS-CO 5.0X52X80MM BLISTER BOSCH (2608585851);2590
23980;BROCA METAL HSS-CO 6.0X57X93MM BLISTER BOSCH (2608585855);3080
23982;BROCA METAL HSS-CO 8.0X75X117MM BOSCH (2608585860);6310
23984;BROCA METAL HSS-CO 10.0X87X133MM BLISTER BOSCH (2608585864);9760
23986;"DISCO CORTE MULTIMATERIAL 4.1/2"" 115MM BOSCH (2608901188)";12170
23987;"DISCO PARA MADERA 125 MM METALICO (USO CON ESMERIL 5"") BOSCH (2608901189)(E1)";11290
23990;"DISCO DE CORTE STANDARD 180X1,6MM 7"" BOSCH (2608619384)";1290
23992;"DISCO DESBASTE 4 1/2"" X 7/8"", 6MM ESPESOR, GRANO 24 BOSCH (2608603181)";1360
23994;"DISCO DESBASTE 7"" X 7/8"", 6MM ESPESOR, GRANO 24 BOSCH (2608603183)";2590
24000;SET PUNTAS PH1, 25MM, 3 UNIDADES BOSCH (2607001508);3510
24001;"DISCO TRASLAPADO 4.1/2"" GRANO 40 MADERA/METAL SMT314 KLINGSPOR(322809)(E10)";2590
24002;SET PUNTAS PH2, 25MM, 3 UNIDADES BOSCH (2607001511);3960
24003;"DISCO TRASLAPADO 4.1/2"" GRANO 60 MADERA/METAL SMT314 KLINGSPOR(322811)(E10)";2600
24004;"ADAPTADOR MAGNETICO PUNTAS DADO 5/16"" BOSCH (3608550504)(E1)";19560
24005;"DISCO TRASLAPADO 4.1/2"" GRANO 80 MADERA/METAL SMT314 KLINGSPOR(322812)(E10)";2600
24006;ADAPTADOR PUNTAS UNIVERSAL 1/4 X 75MM BOSCH (2607000157);20740
24007;"DISCO TRASLAPADO 4.1/2"" GRANO 120 MADERA/METAL SMT314 KLINGSPOR(322813)(E10)";2600
24009;"DISCO DE CORTE 7""X1.6 INOX A346 EXTRA KLINGSPOR(340950)(E25)";2610
24010;SET IMPACT CONTROL 5 PZAS DADOS 8,10,13MM+ PUNTAS PH2 PZ2 BOSCH (2608522350);18520
24011;"DISCO DE CORTE 9""X1.9 INOX A346 EXTRA KLINGSPOR(340952)(E25)";3500
24012;SET 13 UDS BROCAS DE METAL HSS-R 1,5 HASTA 6,5 MM BOSCH (2607019441);7630
24014;MALETÍN V-LINE 41 UN PARA TALADRAR Y ATORNILLAR AZUL BOSCH (2607017396);23200
24016;MALETÍN X-LINE 30 UN PARA TALADRAR Y ATORNILLAR. AZUL BOSCH (2607017401);15520
24018;MALETÍN X-LINE 34 UN PARA TALADRAR Y ATORNILLAR AZUL BOSCH (2607017405);12670
24019;MALETÍN X-LINE 100 UN PARA TALADRAR Y ATORNILLAR AZUL BOSCH (2607017397);55088
24020;"CAPERUZA ASPIRACION PARA ESMERIL 5"" BOSCH (2605510224)";22920
24021;MALETÍN V-LINE 83 UN PARA TALADRAR Y ATORNILLAR AZUL BOSCH (2607017403);43840
24022;"MANDRIL PROMOLINE 1/2"" + EJE SDS PLUS MADERA Y METALES BOSCH (2607000982)";34300
24023;MALETÍN X-LINE 50 UN PARA TALADRAR Y ATORNILLAR AZUL BOSCH (2607017406);28010
24024;MANDRIL AZUL CON LLAVE 13MM 1/2X20 BOSCH (9617085001);12790
24025;MALETIN MINI-X-LINE 15 UN PARA PERFORAR Y ATORNILLAR AZUL BOSCH (2607017408)(E1);5640
24026;MALETÍN X-LINE CON 70 UN PARA TALADRAR Y ATORNILLAR AZUL BOSCH (2607017412);33400
24028;MALETÍN X-LINE 103 UN PARA TALADRAR Y ATORNILLAR AZUL BOSCH (2607017395000);59406
24032;PUNTA DESTOR. CRUZ DOBLE PARA IMPACTO PH2 50MM PACK 8 UN BOSCH (2608522330)(E1);13990
24036;"PUNTA ACOPLE DADO 8MM LONGITUD 50MM VASTAGO HEXAG DE 1/4"" BOSCH (2608522351)(E1)";5040
24038;"PUNTA ACOPLE DADO 10MM LONGITUD 50MM VASTAGO HEXAG DE 1/4"" BOSCH(2608522352)(E1)";5180
24042;SET 35ACC BROCA MULTIMAT Y PTAS IMPAC C. VASTAGO HEXAG 1/4 BOSCH(2608577147)(E1);61250
24044;BROCA PARA MADERA CON AVELLANADOR 3 MM BOSCH (2608595345)(E1);6450
24046;BROCA PARA MADERA CON AVELLANADOR 4 MM BOSCH (2608596391)(E1);6450
24048;BROCA PARA MADERA CON AVELLANADOR 6 MM  BOSCH (2608577147);57240
24050;BROCA PARA MADERA CON AVELLANADOR 8 MM BOSCH (2608596395)(E1);7820
24054;BROCA CYL-5 PARA CONCRETO BLUE GRANITE 6MM BOSCH (2608588145)(E1);5420
24062;SET 3 PZAS CYL-1 BROCAS PARA HORMIGON 5,6,8MM BOSCH (2608588164)(E1);13420
24064;BROCA PARA AZULEJO Y CERAMICA CYL-9 3MM PUNTA FLECHA BOSCH (2608587157)(E1);8080
24066;BROCA PARA AZULEJO Y CERAMICA CYL-9 12MM PUNTA FLECHA BOSCH (2608587166)(E1);11540
24070;CINCEL HEXAGONAL 1 1/8” 28 MM BOSCH (1618600206);37530
24074;CINCEL HEXAGONAL 1 1/8” 28 MM PUNTIAGUDO - AUTOAFILABLE BOSCH (2608690573);41080
24076;PACK 5 UN DISCO LIJA PARA MADERAS CON VELCRO 125MM G60 BOSCH (2608605641)(E1);3910
24078;DISCO LIJA PARA MADERAS CON VELCRO 125MM G40 PACK 5 BOSCH (2608900803);4180
24080;DISCO LIJA PARA MADERAS CON VELCRO 125MM G60 PACK 5 BOSCH (2608900804);4180
24082;DISCO LIJA PARA MADERAS CON VELCRO 125MM G80 PACK 5 BOSCH (2608900805);4180
24086;DISCO LIJA PARA MADERAS CON VELCRO 150MM G180 PACK 5 BOSCH (2608900818);4720
24090;DISCO LIJA PARA MADERAS CON VELCRO 125MM G320 PACK 5 BOSCH (2608900810);4180
24092;PACK 50 DISCO LIJA PARA MADERAS CON VELCRO 125MM G80 BOSCH (2608900910);22230
24094;PACK 50 DISCO LIJA PARA MADERAS CON VELCRO 125MM G120 BOSCH (2608900912);22230
24096;PACK 50 DISCO LIJA PARA MADERAS CON VELCRO 125MM G100 BOSCH (2608900911);22230
24098;"DISCO PARA SIERRA CIRCULAR 10"" MADERA 80D ATB BOSCH (2608640909)(E1)";36290
24100;"DISCO PARA SIERRA CIRCULAR 12"" MADERA 100D ATB BOSCH (2608640923)(E1)";74730
24102;"SET 6 FRESAS VASTAGO 1/4"" MADERA  BOSCH (2607019462)";31170
24104;"SET 15 FRESAS VASTAGO 1/4"" MADERA BOSCH (2607019468)(E1)";93030
24106;SET HOJA CALAR T101AO CTE LIMPIO Y CURVOS EN MADERA 5U BOSCH (2608667304)(E1);8460
24108;SET PROMOLINE 67U BROCAS METAL CONCR MADERA PTAS Y ADAPTADOR BOSCH (2607017085);31280
24110;SET PROMOLINE 8U HOJAS CALAR TIPO T (MADERA, METAL) BOSCH (2607019458)(E1);9540
24111;SIERRA CALADORA INALÁMBRICA BOSCH GST 185-LI, 18V SB (06015B30E1);156790
24112;PISTOLA DE CALAFATEO INAL GCG 18V-600 18V SIN BAT/SIN CARG BOSCH(06019C4001);526250
24113;MARTILLO PERFORADOR BOSCH GBH 18V-45 C BITURBO 18V SB (0611913180);806270
24114;LIJADORA ROTO ORBITAL INAL BOSCH GEX 185-LI, BRUSHLESS, 18V SB (06013A50E0);117640
24115;"ESMERIL ANGULAR 7"" BOSCH GWS 30-180 PB BRUSHLESS 2800W (06018G01N0)";268100
24116;LINTERNA INALÁMBRICA LED BOSCH GLI 12V-300, 12V SB (06014A1000);45760
24117;ASPIRADORA DE POLVO INAL BOSCH GAS 18V-10 L PREMIUM, 18V SB (06019C6302);209500
24118;RECTIFICADOR INALAMBRICO BOSCH GGS 18V-23 PLC, 18V SIN BAT (0601229200);342070
24119;SIERRA DE CINTA INALÁMBRICA BOSCH GCB 18V-63, 18V SB (06012A0400);215660
24121;LIJADORA ROTO ORBITAL INAL BOSCH GEX 12V-125, BRUSHLESS, 12V SB (0601372101);94630
24123;SIERRA DE BANCO INAL BOSCH BUTURBO GTS 18V-216 BRUSHLESS, 18V SB(0601B440K0);771450
24124;SIERRA SABLE INALÁMBRICA BOSCH GSA 18V-32, 18V SB (06016A8108);380010
24125;LINTERNA A BAT BOSCH GLI 12V-330 12V 330 LUM SIN BAT/SIN CARG (06014A0000);85950
24127;ADAPTADOR DE CARGADOR PORTÁTIL USB BOSCH GAA 18V-24, 18V SB (1600A00J61);39350
24128;LLAVE DE IMPACTO INALAMBRICA BOSCH GDR 12V-110, 12V SB (06019E0002);126760
24129;LIJADORA EXCÉNTRICA BOSCH GEX 40-150, 400W (060137B2E0);268850
24130;SIERRA CALADORA INALAMBRICA BOSCH GST 12V-70, 12V SB (06015A1001);170100
24131;SIERRA CIRCULAR BOSCH GKS 18V-68 GC 1800W 18V SB (06016B51E0);348940
24132;CARGADOR INALAMBRICO SUPER RÁPIDO BOSCH GAL 18V-160 C (1600A01B6F);101620
24133;LLAVE DE IMPACTO INALAMBRICA BOSCH GDR 120-LI, 12V SB (06019F0000);59450
24134;LLAVE DE IMPACTO BOSCH GDX 180-LI 18V 2 BATERIAS, 180NM (06019G52E0)(E1);176460
24137;SIERRA SABLE INALAMBRICA BOSCH GSA 12V-LI, 12V SB (060164L9E0);113900
24138;TALADRO ATORNILLADOR DE IMP BOSCH GSB 18V-150 C 18V SB (06019J51E0);225190
24140;MARTILLO DEMOLEDOR BOSCH GSH 5 1100W (06113370N0);551280
24141;"TALADRO PERCUTOR 3/8"" BOSCH GSB 450 RE 450W (06011B50N0)";51769
24142;"ESMERIL INALAMBRICO 3"" BOSCH GWS 12V-76, 12V SB (06019F2000)";128739
24143;SIERRA SABLE INALAMBRICA BOSCH GSA 18V-LI,18V SB (060164J000);231082
24144;BATERÍA DE IONES DE LITIO 12V BOSCH GBA 12V 4,0AH (1600A00F71);58720
24145;ROTOMARTILLO BOSCH GBH 180-LI 18V + 2BAT 4A (06119111E0);306800
24148;CAJA DE HERRAMIENTAS TOOL BOX 25X22X44 CM BOSCH(1619PC1129);31290
24149;TALADRO BASE MAGNÉTICA BOSCH GBM 50-2 1200W (06011B40N0);1305760
24152;ROTOMARTILLO BOSCH GBH 2-28 D 850W (06112673N0);317030
24153;TALADRO REVERSIBLE BOSCH GBM 16-2 RE 800W (06011B80E0);167570
24154;ROTOMARTILLO BOSCH GBH 5-40 D 1100W (06112690N0);583060
24155;REGLA DE MEDICIÓN BOSCH GR500 PROF. PARA NIVEL OPTICO (0601094600);59855
24158;RECEPTOR LR2 PROF P/NIVELES LINEALES Y COMB INT/EXT 50M BOSCH(0601069100);111536
24159;BASE GIRAT MOTOR RM3+CONTROL BOSCH PARA GCL2-50C/GCL2-50CG(0601092800);181510
24161;TALADRO REVERSIBLE BOSCH GBM 10 RE 550W  (06014736E0);66480
24168;FRESADORA CON BASE DE INMERSIÓN BOSCH GOF 1600 CE 1600W  (06016240E0)(E1);465120
24169;MULTICORTADORA BOSCH GOP 30-28 300W  (06012370E0)(E1);226560
24171;"ESMERIL ANGULAR DE 5"" BOSCH GWS 17-125 CIE 1700W  (060179H0E2)(E1)";211910
24173;SIERRA CALADORA BOSCH GST 90 BE 650W (060158F0N0)(E1);169500
24176;BROCA METAL HSS POINTEQ - 2.5MM  BLISTER 2 UNIDADES BOSCH (2608577156)(E1);910
24177;BROCA METAL HSS POINTEQ - 4.0MM  BLISTER 2 UNIDADES BOSCH (2608577161)(E1);1150
24178;BROCA METAL HSS POINTEQ - 3.0MM  BLISTER 2 UNIDADES BOSCH (2608577158)(E1);930
24179;BROCA METAL HSS POINTEQ - 13.0MM  BLISTER 1 UNIDAD BOSCH (2608577177)(E1);4270
24180;BROCA METAL HSS POINTEQ - 2.0MM BLISTER 2 UNIDADES BOSCH (2608577155)(E1);890
24181;BROCA METAL HSS POINTEQ - 4.5MM  BLISTER 1 UNIDAD BOSCH (2608577163)(E1);850
24182;BROCA METAL HSS POINTEQ - 5.5MM  BLISTER 1 UNIDAD BOSCH (2608577166)(E1);1180
24183;BROCA METAL HSS-CO 2.0MM  BLISTER 1 UNIDAD BOSCH (2608585840)(E1);970
24184;BROCA METAL HSS-CO 3.0MM  BLISTER 1 UNIDAD BOSCH (2608585842)(E1);1340
24185;BROCA METAL HSS-CO 4.5MM  BLISTER 1 UNIDAD BOSCH (2608585849)(E1);1960
24186;BROCA METAL HSS-CO 9.0MM  BLISTER 1 UNIDAD BOSCH (2608585862)(E1);7210
24187;BROCA METAL HSS-CO 12.0MM  BLISTER 1 UNIDAD BOSCH (2608585869)(E1);15450
24188;BROCA METAL HSS POINTEQ - 12.0MM  BLISTER 1 UNIDAD BOSCH (2608577176)(E1);3800
24189;BROCA METAL HSS POINTEQ - 11.0MM  BLISTER 1 UNIDAD BOSCH (2608577175)(E1);3300
24190;BROCA CONCRETO CYL-1 - 13 X 150MM  1 UNIDAD BOSCH (2608590087)(E1);2140
24191;PUNTO SDS-MAX - 400MM - STANDARD 1 UNIDAD BOSCH (2608690142);20440
24192;CINCEL SDS-MAX - 400X25MM - STANDARD  1 UNIDAD BOSCH (2608690141)(E1);15370
24193;BROCA CONCRETO CYL-1 - 5 X 85MM  1 UNIDAD BOSCH (2608590071)(E1);760
24194;PUNTO SDS-PLUS 250MM - ECO  1 UNIDAD BOSCH (2608578516)(E1);3180
24195;CINCEL SDS-PLUS - 250X20MM - ECO  1 UNIDAD BOSCH (2608578518)(E1);5790
24197;CINCEL SDS-MAX - 600X25MM - AUTOAFILABLE 1 UNIDAD BOSCH (1618600203)(E1);35520
24198;SIERRA CIRC INAL. GKS 185-LI BARETOOL SIN BAT NI CARG BOSCH (06016C12E1);152235
24199;LIJADORA ORBITAL INAL 18V GSS 18V-10 SIN BAT NI CARG BOSCH (06019D0200);105200
24200;LINTERNA INAL. GLI 18V-2200 C (SIN BATERIA NI CARGADOR) BOSCH (0601446501)(E1);196580
24201;ASPIRADORA INAL. 18V GAS 18V-10L (SIN BAT NI CARG) BOSCH (06019C6300)(E1);184470
24202;INGLETEADORA GCM 254 C/DISCO MADERA BOSCH (0601B520E1);289990
24203;INGLETEADORA TELESCÓPICA GCM 254 D BOSCH (0601B530E0);632880
24204;SET DE 36 PUNTAS IMPACT CONTROL BOSCH (2608522517);25990
24392;MALETIN X-LINE 33 UND PARA TALADRAR Y ATORNILLAR AZUL BOSCH (2607017398000);14380
257630;PUNTA Y CORONA 30 MM CROSS (257630);29210
257636;PUNTA Y CORONA 36 MM CROSS (257636);46200
257641;PUNTA Y CORONA 41 MM CROSS(257641);61080
257812;"MANGO CORREDIZO # 96-440 [ ] 1/2 X 10"" CROSS (257812)";15640
257907;DADO [ ] 1/2 X 11/16 CROSS (257907);2720
258137;"DADO LARGO 1/2"" X 32 MM CROSS (258137)";13180
25983;OSB APA PROTEC ESTRUCTURAL 9.5MM 122X244CM 20.4KG LP(PT-PPC-A095)(E84);14058
25988;(CD) VOLCANITA ST 1200X2400X10MM (22.KG) (E70) VOLCAN (5000313);6205
25989;(CD) VOLCANITA ST 1200X2400X15MM (35 KG) (E40) VOLCAN (5000811);10405
25990;(CD) VOLCANITA RH 1200X2400X15MM (35KG) (E40) VOLCAN (5000981);18300
25993;VOLCANITA ACUSTICA 1200X2400 X 10 MM (27,36Kg) VOLCAN (5005505)(E70);10402
25995;**(CD) INTERNIT 1200X2400X4MM ECONOBOARD 17.3 KG (E100) VOLCAN 2000719;7423
25996;**(CD) INTERNIT 1200X2400X5MM ECONOBOARD 21.6 KG (E80) VOLCAN2000720;9524
25997;**(CD) INTERNIT 1200X2400X6MM ECONOBOARD 25.9 KG (E70) VOLCAN 2000721;13055
25998;** INTERNIT 1200 X 2400 X 8 MM ECONOBOARD 34.6 KG (E50) VOLCAN 2000722);19370
25999;INTERNIT 1200 X 2400 X 10 MM ECONOBOARD 43 KG (E40) VOLCAN 2000723;30660
26001;INTERNIT B.CERAMICA 1200X2400X6MM VOLCANBOARD (E70) VOLCAN 2000747;16720
26002;INTERNIT RANURADO 1200 X 2400 X 6 MM VOLCANPANEL (E70) VOLCAN 2000748;16720
26003;PALLET PINO TAPA 1X4 OFERTA PUNTA ROJA 130 UNID.;105240
26009;PINO BRUTO 2 X 2 (E240);1890
26010;PINO BRUTO 2 X 3 (E168);2771
26011;PINO BRUTO 2 X 4 (E120);5260
26012;PINO BRUTO 2 X 6 (E84);9060
26015;PINO BRUTO 1 X 4 (E240);2360
26016;PINO BRUTO 1 X 5 (E192);3240
26017;PINO BRUTO 1 X 6 (E168);4270
26018;PINO BRUTO 1 X 2 (E480);1400
26019;PINO CUARTON 4 X 4 (E60);8230
26020;PINO CUARTON 3 X 3 (E112);7100
26021;PINO TAPA 1 X 4 (E260)(E300);1298
26029;** ANGULO LAMINADO 20 x 3mm (5,28 kgs) (E1);11999
26030;** ANGULO LAMINADO 25 x 3mm (6,72 kgs) (E1);15094
26032;** ANGULO LAMINADO 30 x 3mm (8,16 kgs) (E1);19652
26033;** ANGULO LAMINADO 30X30X5MM (TIRA 6MT) 13.08 kg (E1);31917
26035;** ANGULO LAMINADO 40 X 5 MM (TIRA 6 MT) 17.82 kg (E1);36793
26036;** ANGULO LAMINADO 50 x 5mm (22,62 kgs) (E1);47944
26037;ANGULO 65 X 65 X 5MM  (29,8 K)(106025689) (E1);52629
26038;ANGULO 80 X 80 X 6MM (44 K)(106025699) (E1);74719
26039;** PLETINA 63 X 6MM 17,82 KL  (E1);45177
26041;PLANCHA LISA NEGRA LC 3000 X 1000 X 3 MM 72 KG M/ACEROS (53A36240300D030)(E1);79580
26043;** PLETINA 20 x 5mm (4.71 kgs) (E1);13239
26044;** PLETINA 25 X 3 (3.53K) (E1);8130
26045;** PLETINA 25 X 5 (5.89K) (E1);14246
26046;** PLETINA 32 X 3 (4.52K) (E1);9646
26047;** PLETINA 32 X 5 (7.56K) (E1);17511
26048;** PLETINA 38 X 3 (5.37K) (E1);11851
26050;** PLETINA 50 X 3 (7.08K) (E1);14448
26051;FIERRO REDONDO LISO 6 MM X 6 MT (E1000) (1.33 kg);2330
26052;(CD) FIERRO ESTRIADO A63 8 MM X 6 MT (E1000) (2.37 KG);2880
26053;(CD) FIERRO ESTRIADO A63 10 MM X 6 MT (E1000) (3.70 KG);4426
26055;FIERRO ESTRIADO A-63 16 MM X 6 MT (E1000) (9.48KG);12057
26057;PLANCHA LISA NEGRA LC 3000 X 1000 X 2 MM 48 KG M/ACEROS (53A36240200D030)(E1);54260
26059;PLANCHA DIAMANTADA NEGRA 3000 X 1000 X 2,5 MM 63,75 KG M/ACEROS (560A5700250D030)(E1);75300
26061;** ANGULO DOBLADO 20 X 2MM (3.48K) (E1) (MED);5138
26063;** ANGULO DOBLADO 25 X 2MM (4.38K) (E1) (MED);6476
